# ----------------------------------------------
# averaged over velocity from channel 981 to 983
# velocity range: -4.88783 to -4.80003 km/s
# central velocity: -4.84393 km/s
# columns:
# MJD           year             I             +/-           V             +/-           LHC           +/-           RHC           +/-           
# ----------------------------------------------
  58554.0910880  2019.1946368     7.5037334     0.1455665     0.4590000     0.1344174     7.0447334     0.1972414     7.9627334     0.1990255 
  58558.9057176  2019.2078185     9.0258166     0.1972624     0.4224834     0.1919161     8.6033332     0.2445490     9.4483000     0.3027942 
  58562.7281019  2019.2182836     8.7267168     0.1439261     0.0457500     0.1333547     8.6809669     0.1932601     8.7724668     0.1991153 
  58565.5309606  2019.2259575     7.8841999     0.1385346    -0.0346334     0.1363817     7.9188333     0.1814242     7.8495665     0.2065645 
  58568.5470949  2019.2342152     7.5895167     0.1346384    -0.2012832     0.1215475     7.7907999     0.1777719     7.3882335     0.1849318 
  58578.6259375  2019.2618095     6.3194833     0.1331249     0.4200834     0.1276606     5.8993999     0.1759015     6.7395666     0.1926073 
  58584.8355208  2019.2788105     8.1326167     0.1394065     0.0776167     0.1412131     8.0550000     0.1889408     8.2102334     0.2074898 
  58590.5517708  2019.2944607    10.1861167     1.2928518    -0.0391169     1.1793697    10.2252336     2.4628834    10.1469998     0.2428226 
  58596.8256481  2019.3116376    10.1638667     0.1723069    -0.1884333     0.1688752    10.3523000     0.2256535     9.9754333     0.2559248 
  58601.6076852  2019.3247301     9.3751999     0.2037937     0.5659665     0.2073910     8.8092333     0.2567365     9.9411664     0.3212042 
  58605.9358102  2019.3365799     9.4123166     0.1707811     0.1145833     0.1493583     9.2977333     0.2154512     9.5268998     0.2377582 
  58610.5712269  2019.3492710    10.1469833     0.1331920     0.2369835     0.1402203     9.9099998     0.1800592    10.3839668     0.2058698 
  58612.4854398  2019.3545118    11.3723669     0.1545868     0.2163334     0.1564328    11.1560335     0.2008546    11.5887003     0.2374744 
  58618.4917824  2019.3709563    12.7027001     0.1758711    -0.1831333     0.1463876    12.8858334     0.2408317    12.5195669     0.2161482 
  58621.5988079  2019.3794629    11.5609166     0.3827955    -0.9916499     0.3573072    12.5525665     0.7074587    10.5692666     0.2188694 
  58624.5548958  2019.3875562    10.3444000     0.1937054    -0.0499335     0.1797378    10.3943335     0.2770672    10.2944665     0.2507760 
  58630.6273958  2019.4041818     9.8916167     0.2079696    -0.3898500     0.1790518    10.2814666     0.2593231     9.5017667     0.2887443 
  58636.6901157  2019.4207806     7.5129999     0.2197746    -0.0991666     0.2000432     7.6121666     0.3120557     7.4138333     0.2815273 
  58638.7978588  2019.4265513     6.6791666     0.1941828     0.2495667     0.2088961     6.4295999     0.2553413     6.9287333     0.3122337 
  58642.6569560  2019.4371169     6.0945500     0.1897084     0.0350501     0.1859419     6.0594999     0.2597206     6.1296000     0.2714269 
  58647.4429977  2019.4502204     7.1387665     0.3103360     0.2745334     0.2625654     6.8642332     0.5026139     7.4132999     0.2790652 
  58654.5831481  2019.4697691     5.2739666     0.2200352    -0.0353333     0.2082898     5.3092999     0.2785401     5.2386333     0.3256005 
  58658.7178935  2019.4810894     4.7052168     0.2156406    -0.1171833     0.1698236     4.8224001     0.2870434     4.5880334     0.2613196 
  58667.2772454  2019.5045236     5.9880667     0.1362657     0.5379001     0.1404684     5.4501666     0.1906329     6.5259668     0.2006453 
  58671.3609606  2019.5157042     5.8595333     0.1255866    -0.0410666     0.1258946     5.9006000     0.1778783     5.8184667     0.1777702 
  58675.3540741  2019.5266368     6.5514333     0.1319118    -0.0563335     0.1329007     6.6077668     0.1682211     6.4950999     0.2045196 
  58680.5413310  2019.5408387     5.9663835     0.2175366     0.1279500     0.2422246     5.8384334     0.2720839     6.0943335     0.3714299 
  58685.5577546  2019.5545729     5.7289001     0.2346638     0.0112001     0.2248817     5.7177000     0.3399476     5.7401001     0.3093758 
  58690.3031250  2019.5675650     5.9635500     0.1791289     0.0458168     0.1679232     5.9177332     0.1956273     6.0093668     0.2868810 
  58694.5977083  2019.5793230     5.0535999     0.1965006     0.0881333     0.1965137     4.9654667     0.2629564     5.1417332     0.2920860 
  58698.3725231  2019.5896578     5.3427667     0.1827576    -0.2546000     0.1875200     5.5973667     0.2436092     5.0881667     0.2788956 
  58702.3241551  2019.6004768     4.9090500     0.1636408    -0.0797501     0.1532866     4.9888001     0.1927481     4.8292998     0.2517903 
  58710.7323958  2019.6234973     5.5498833     0.1480708     0.2080500     0.1393101     5.3418334     0.1896802     5.7579333     0.2160694 
  58714.4624074  2019.6337095     4.2368000     0.2290743    -0.2678334     0.2161837     4.5046334     0.2967359     3.9689666     0.3322178 
  58718.2469213  2019.6440710     4.6389833     0.1643276     0.0205500     0.1561537     4.6184333     0.2172959     4.6595333     0.2357065 
  58723.7840741  2019.6592309     5.2609834     0.2308110     0.3347834     0.2004216     4.9262000     0.3345976     5.5957668     0.2737325 
  58728.6685764  2019.6726039     5.3864001     0.1925823     0.2550000     0.1741588     5.1314001     0.2366226     5.6414000     0.2807992 
  58730.6709606  2019.6780861     4.6735500     0.2015515     0.0511834     0.2046725     4.6223666     0.2355861     4.7247334     0.3309485 
  58735.6304861  2019.6916646     5.7365334     0.1998340    -0.0909666     0.2096177     5.8274999     0.2502657     5.6455668     0.3242120 
  58739.5537269  2019.7024058     5.0501167     0.1892685     0.0406833     0.1868254     5.0094334     0.2227452     5.0908000     0.3030464 
  58742.4019213  2019.7102038     4.9422333     0.2068302     0.0895333     0.2062286     4.8527000     0.2734851     5.0317667     0.3095543 
  58746.2464468  2019.7207295     4.4861499     0.1823380     0.1493500     0.1497446     4.3367999     0.2160991     4.6354999     0.2542487 
  58750.6420949  2019.7327641     5.0972334     0.1923070     0.1630000     0.1784232     4.9342333     0.1842591     5.2602334     0.3219973 
  58754.1622917  2019.7424019     4.7522666     0.2036120    -0.4303667     0.1881040     5.1826333     0.2476513     4.3218999     0.3038926 
  58758.6281597  2019.7546288     5.6430833     0.1896862     0.0601834     0.1913957     5.5828999     0.2197434     5.7032668     0.3113506 
  58761.5193750  2019.7625445     5.0172166     0.2070522     0.0148166     0.1792866     5.0024000     0.2096031     5.0320333     0.3257224 
  58765.2233333  2019.7726854     5.5694333     0.1859752     0.1726000     0.1794428     5.3968333     0.2153462     5.7420333     0.2952948 
  58769.5621528  2019.7845644     4.5319333     0.1662568     0.0260000     0.1706495     4.5059334     0.2099626     4.5579333     0.2635163 
  58776.5460648  2019.8036853     3.9273833     0.1549684     0.0065500     0.1457294     3.9208333     0.1769123     3.9339333     0.2433240 
  58780.4212847  2019.8142951     4.0910000     0.1708992     0.0247333     0.1519976     4.0662667     0.2020049     4.1157334     0.2526136 
  58786.4136458  2019.8307013     3.5704000     0.1534866    -0.0500000     0.1550803     3.6204000     0.1963255     3.5204000     0.2380595 
  58790.9394560  2019.8430923     4.2164833     0.1812060     0.0076834     0.1678544     4.2087999     0.1706916     4.2241666     0.3047717 
  58793.9677315  2019.8513832     3.9282666     0.1685476     0.1329000     0.1567946     3.7953667     0.2070279     4.0611666     0.2512471 
  58799.3482407  2019.8661143     4.7014834     0.2178165    -0.0524500     0.2201058     4.7539334     0.2787983     4.6490334     0.3377169 
  58804.1810648  2019.8793458     4.9706499     0.2065200     0.0445167     0.2014805     4.9261332     0.2497206     5.0151666     0.3226910 
  58811.2327546  2019.8986523     5.4961667     0.3007321     0.0260667     0.3174798     5.4701000     0.4127443     5.5222333     0.4605525 
  58813.3494444  2019.9044475     5.6605000     0.2508028    -0.3811001     0.2499490     6.0416001     0.3407661     5.2794000     0.3669217 
  58824.4035069  2019.9347119     5.0332501     0.1910645    -0.1436834     0.2169886     5.1769334     0.2564619     4.8895667     0.3184441 
  58825.0870486  2019.9365833     5.3459666     0.2327718    -0.2001334     0.2450759     5.5461000     0.2644653     5.1458333     0.3981808 
  58830.2336806  2019.9506740     4.3293999     0.2332396     0.0457999     0.2252175     4.2836000     0.2976543     4.3751999     0.3487825 
  58837.8736458  2019.9715911     5.3590834     0.2284266     0.0779833     0.2499308     5.2811001     0.3344453     5.4370667     0.3426873 
  58845.8232986  2019.9933561     5.6278000     0.2168424     0.2925334     0.2064059     5.3352667     0.2425970     5.9203334     0.3469794 
  58851.7649769  2020.0102798     5.5629333     0.2107740    -0.0083001     0.1884098     5.5712334     0.2248942     5.5546332     0.3305609 
  58855.7889931  2020.0212669     4.6215000     0.1880099     0.3569333     0.2097107     4.2645667     0.2391133     4.9784333     0.3185551 
  58860.8208565  2020.0350058     4.7042000     0.1832507    -0.0288666     0.1860927     4.7330666     0.2256904     4.6753334     0.2923807 
  58864.9292130  2020.0462231     4.4939000     0.2337034    -0.3398333     0.2447643     4.8337333     0.2752584     4.1540666     0.3915182 
  58868.8509838  2020.0569310     3.4713167     0.2149890    -0.0045500     0.2152714     3.4758666     0.2632064     3.4667667     0.3403623 
  58872.8712500  2020.0679078     3.4297334     0.2382693    -0.0365000     0.2239787     3.4662334     0.2646817     3.3932334     0.3792373 
  58873.7938079  2020.0704268     3.2010167     0.2064399    -0.2725834     0.1925105     3.4736001     0.2523792     2.9284333     0.3092898 
  58877.8430324  2020.0814827     2.8640834     0.2391888    -0.4957500     0.2136353     3.3598334     0.2671345     2.3683333     0.3665267 
  58882.7773148  2020.0949551     3.6480500     0.2598783     0.0837833     0.2577855     3.5642667     0.2999698     3.7318334     0.4218984 
  58885.9275116  2020.1035563     2.7458500     0.2250707    -0.0521167     0.2216652     2.7979666     0.2803241     2.6937333     0.3478548 
  58901.0388657  2020.1448160     4.1708834     0.2256602    -0.0384166     0.2146713     4.2093000     0.2770625     4.1324668     0.3424164 
  58915.9326736  2020.1854817     5.4396499     1.5622307    -0.1422166     0.6062191     5.5818666     1.0528103     5.2974333     2.1231400 
  58929.8642361  2020.2235201     4.7831834     0.2020415     0.3386833     0.2068170     4.4445000     0.2435318     5.1218667     0.3284515 
  58942.6867245  2020.2585303     4.6349833     0.2521628    -0.0102501     0.2281827     4.6452334     0.3443116     4.6247332     0.3357922 
  58954.8667014  2020.2917862     3.2556667     0.2378372     0.1370333     0.2266869     3.1186333     0.2601093     3.3927000     0.3850327 
  58969.7264005  2020.3323588     4.6395167     0.2661516    -0.0332167     0.2591631     4.6727334     0.2901341     4.6063000     0.4379801 
  58972.8354051  2020.3408475     4.7078000     0.2675845     0.2010000     0.2595683     4.5067999     0.2782274     4.9088000     0.4478212 
  58973.9159606  2020.3437978     5.0456334     0.2636796     0.0865000     0.2642054     4.9591334     0.3104039     5.1321334     0.4269805 
  58975.7227546  2020.3487311     4.5758333     0.2670446    -0.1628333     0.2489420     4.7386666     0.3231546     4.4129999     0.4026674 
  58983.8255787  2020.3708548     4.5905167     0.2926222     0.0904833     0.2391142     4.5000334     0.3471619     4.6810000     0.4063069 
  58988.5744907  2020.3838211     4.3436666     0.3605581    -0.0040667     0.2500460     4.3477333     0.4099174     4.3395999     0.4658520 
  58989.8080787  2020.3871893     4.4448333     0.2572190    -0.1338000     0.2700261     4.5786333     0.2784815     4.3110333     0.4478834 
  58992.6865046  2020.3950485     3.8295500     0.4978973    -0.0318500     0.3155659     3.8614000     0.6263051     3.7977000     0.5501900 
  58993.7278241  2020.3978917     4.1794000     0.2980414    -0.0147333     0.2810076     4.1941334     0.3427955     4.1646667     0.4669895 
  59138.0666667  2020.7919909     4.3297666     0.2024261    -0.0038000     0.2042377     4.3335667     0.2504994     4.3259666     0.3203572 
  59139.0553009  2020.7946902     5.0707666     0.2098918    -0.0841666     0.1965022     5.1549333     0.2561686     4.9866000     0.3157737 
  59140.0066898  2020.7972879     4.7770999     0.2319846     0.0278666     0.2372131     4.7492332     0.2821068     4.8049665     0.3749529 
  59141.1482407  2020.8004048     4.0235333     0.1604587    -0.0701334     0.1686066     4.0936666     0.1955107     3.9533999     0.2648130 
  59142.9665394  2020.8053694     4.7626833     0.1806423    -0.1614833     0.1754369     4.9241666     0.2124352     4.6012000     0.2858160 
  59144.2196991  2020.8087910     4.6822168     0.1952574     0.1121167     0.1883864     4.5701001     0.2583356     4.7943335     0.2837121 
  59145.1710648  2020.8113886     4.8064500     0.2600850     0.0236832     0.1963965     4.7827667     0.2778551     4.8301332     0.3677337 
  59147.2021065  2020.8169341     6.0871666     0.2101251     0.2567001     0.1995751     5.8304665     0.2333703     6.3438667     0.3369033 
  59148.0567130  2020.8192675     6.5167000     0.4694110    -0.0872999     0.2461539     6.6039999     0.3454420     6.4294001     0.6652419 
  59151.2395718  2020.8279579     5.7515833     2.3215196     0.1255500     1.8665342     5.6260333     0.5649408     5.8771334     4.1746435 
  59154.3498495  2020.8364501     5.8679334     0.2273550     0.2178000     0.2325877     5.6501334     0.2900630     6.0857334     0.3569848 
  59160.3928241  2020.8529497     3.5721667     0.4371385    -0.1031333     0.3650553     3.6753000     0.2932583     3.4690334     0.7501403 
  59164.1207176  2020.8631282     3.1304000     0.3435624     0.1607666     0.2512910     2.9696333     0.5315800     3.2911666     0.2824664 
  59182.3170833  2020.9128111     1.6565500     0.2949159     0.1536833     0.2193037     1.5028667     0.2809965     1.8102334     0.4372413 
  59189.2663657  2020.9317853     2.2149667     0.1818153    -0.2437000     0.1941902     2.4586667     0.2531826     1.9712667     0.2782657 
  59206.1419329  2020.9778619     1.8662000     0.2033909    -0.2554667     0.2064943     2.1216667     0.2789434     1.6107333     0.3003433 
  59224.8166782  2021.0296145     2.5933500     0.3533349    -0.3629833     0.3405574     2.9563333     0.5129443     2.2303667     0.4674803 
  59237.9799306  2021.0656535     4.1469833     0.1805060     0.0085500     0.1765449     4.1384333     0.2330551     4.1555332     0.2705298 
  59247.8860301  2021.0927749     4.3224000     0.1647221    -0.0619000     0.1682762     4.3843000     0.2258398     4.2605000     0.2447385 
  59248.7745949  2021.0952077     4.4831667     0.2138212     0.4033666     0.2206260     4.0798000     0.2858799     4.8865333     0.3272053 
  59262.9576505  2021.1340387     2.7881000     0.2157698     0.0306000     0.2225869     2.7575001     0.2799101     2.8187000     0.3374217 
  59263.7581481  2021.1362304     2.8783833     0.1952308     0.4079500     0.1925952     2.4704333     0.2544366     3.2863332     0.2927080 
  59264.0227778  2021.1369549     3.1837500     0.2358255     0.3473834     0.2300713     2.8363666     0.3298837     3.5311334     0.3290436 
  59267.0732755  2021.1453067     3.1509334     0.1872681     0.1241334     0.1838947     3.0268000     0.2287268     3.2750668     0.2923308 
  59271.7787153  2021.1581895     2.8566666     0.1549482    -0.0834000     0.1609264     2.9400667     0.2135284     2.7732666     0.2328478 
  59291.7040509  2021.2127421     2.0330666     0.2746532     0.3574666     0.1954749     1.6756000     0.2942536     2.3905333     0.3751060 
  59291.8959491  2021.2132675     1.9047833     0.2647257     0.1889500     0.2497358     1.7158333     0.2705899     2.0937333     0.4378087 
  59301.0012269  2021.2381964     2.0103666     0.2318612     0.1926000     0.1925524     1.8177667     0.2424280     2.2029666     0.3505721 
  59316.9162731  2021.2817694     1.6476167     0.3572256    -0.0225833     0.3567321     1.6702000     0.2385535     1.6250333     0.6729249 
  59331.9385301  2021.3228981     1.9224000     0.2249019    -0.0200000     0.2383940     1.9424000     0.2499795     1.9024000     0.3903017 
  59339.8565394  2021.3445764     2.6653167     0.1965805     0.0758166     0.1842733     2.5895001     0.2444586     2.7411333     0.2923030 
  59341.8896065  2021.3501427     3.2041500     0.2172871    -0.1840500     0.2235451     3.3882000     0.2594278     3.0201000     0.3564679 
  59354.3513426  2021.3842610     2.8262333     0.1898592     0.1716667     0.1852010     2.6545666     0.2550758     2.9979000     0.2750058 
  59358.8472685  2021.3965702     2.6160833     0.3207391     0.8398834     0.2280420     1.7762000     0.3505076     3.4559667     0.4323169 
  59374.5130556  2021.4394608     2.3352333     0.2579057    -0.2025333     0.2325082     2.5377666     0.2823372     2.1327000     0.4017917 
  59374.6159144  2021.4397424     1.7169000     0.2251031     0.1431000     0.2137602     1.5738000     0.2975194     1.8600000     0.3228186 
  59379.3154630  2021.4526091     1.9891333     0.2207985     0.0230667     0.1898949     1.9660666     0.3263791     2.0122000     0.2511987 
  59386.6754745  2021.4727597     1.7953333     0.2274882    -0.0436667     0.2177084     1.8390000     0.3191671     1.7516666     0.3105286 
  59391.7082060  2021.4865386     1.8335167     0.2564228     0.0163500     0.2225149     1.8171667     0.3797689     1.8498666     0.2937799 
  59395.7278935  2021.4975439     1.6190500     0.3562130    -0.1226167     0.2670736     1.7416667     0.3073017     1.4964333     0.5495432 
  59439.5625000  2021.6175565     1.4812500     0.3131412    -0.0498167     0.2989770     1.5310667     0.5189048     1.4314333     0.3250033 
  59445.5452546  2021.6339364     1.8252167     0.2801141    -0.3851500     0.2647986     2.2103666     0.3886696     1.4400667     0.3822308 
  59454.6361806  2021.6588260     1.4074667     0.2474949    -0.1053667     0.2300803     1.5128333     0.3380494     1.3021000     0.3377929 
  59455.6029514  2021.6614728     1.7412666     0.2512412     0.0805667     0.2505059     1.6607000     0.3057635     1.8218333     0.3978182 
  59475.2678472  2021.7153124     2.1847334     0.2545689    -0.2649333     0.2739477     2.4496667     0.3419770     1.9198000     0.4034316 
  59490.2410764  2021.7563068     1.8780167     0.3796870    -0.0127833     0.3527126     1.8908000     0.5238521     1.8652333     0.5125581 
  59508.9704630  2021.8075851     2.4880167     0.2856427     0.2657834     0.2833058     2.2222334     0.2250840     2.7538001     0.5225371 
  59523.9811806  2021.8486822     3.5024833     0.2670197     0.1747833     0.2801110     3.3277000     0.2613431     3.6772666     0.4808567 
  59538.8661343  2021.8894350     2.3453167     0.3241670     0.2363166     0.3354340     2.1090000     0.2576675     2.5816333     0.6072955 
  59545.0546759  2021.9063783     2.5509167     0.3238443     0.0676833     0.3026885     2.4832334     0.3927639     2.6186001     0.4885975 
  59553.7752662  2021.9302540     3.1946500     0.2074928    -0.0932500     0.2139376     3.2879000     0.2455886     3.1014000     0.3425367 
  59567.7326505  2021.9684672     3.3161167     0.2579857     0.4202833     0.2540836     2.8958334     0.2608576     3.7364000     0.4406626 
  59574.4724421  2021.9869198     2.5007667     0.3579208    -0.5751666     0.3627571     3.0759333     0.5356536     1.9256000     0.4821569 
  59582.7817014  2022.0103537     3.5338667     0.3145419    -0.2481666     0.2973049     3.7820333     0.2595115     3.2857000     0.5543532 
  59598.7687500  2022.0541239     4.4098333     0.2613790     0.1414333     0.2609817     4.2684000     0.2374639     4.5512666     0.4652652 
  59606.0339583  2022.0740149     3.8899834     0.2543365     0.3645501     0.2680268     3.5254333     0.3025967     4.2545334     0.4260117 
  59618.0623727  2022.1069469     3.9084334     0.2879698     0.3625000     0.3045128     3.5459334     0.2775571     4.2709333     0.5237092 
  59635.8760185  2022.1557181     4.4274667     0.2819022     0.0761334     0.2945930     4.3513333     0.2903101     4.5036000     0.4982247 
  59653.6054398  2022.2042586     3.8271744     0.2647282    -0.1813270     0.2752218     4.0085014     0.2853968     3.6458474     0.4584809 
  59668.6555671  2022.2454636     3.8219218     0.2800999    -0.2173281     0.2797928     4.0392499     0.2597502     3.6045937     0.4959937 
  59684.6137153  2022.2891546     3.7907229     0.2613530     0.3746371     0.2559118     3.4160858     0.2451993     4.1653601     0.4554885 
  59695.8423264  2022.3198969     4.4726933     0.2428738     0.1150957     0.2274689     4.3575976     0.3242976     4.5877890     0.3410141 
  59701.9143171  2022.3365211     4.1850010     0.3391624     0.2476977     0.3361354     3.9373033     0.2663251     4.4326987     0.6205701 
  59703.7411690  2022.3415227     4.6653475     0.2459111    -0.0478181     0.2598295     4.7131655     0.3044612     4.6175294     0.4040677 
  59718.5116319  2022.3819620     4.1193821     0.3058177     0.0739424     0.2718783     4.0454397     0.4983344     4.1933246     0.2941892 
  59723.5369676  2022.3957207     4.7147451     0.4519777     0.3871644     0.4544363     4.3275807     0.8350091     5.1019095     0.3526362 
