# ----------------------------------------------
# averaged over velocity from channel 873 to 873
# velocity range: -9.62933 to -9.62933 km/s
# central velocity: -9.62933 km/s
# columns:
# MJD           year             I             +/-           V             +/-           LHC           +/-           RHC           +/-           
# ----------------------------------------------
  57375.1515972  2015.9668764    -0.0487500     0.1785852     0.0047500     0.1768565    -0.0535000     0.2581179    -0.0440000     0.2443706 
  57378.9167708  2015.9771849     0.3112000     0.1517739    -0.1543000     0.1611652     0.4655000     0.2164718     0.1569000     0.2261836 
  57390.8637384  2016.0105495     0.1192000     0.1548982    -0.0663000     0.1530337     0.1855000     0.1985689     0.0529000     0.2353634 
  57393.9359028  2016.0189376     0.1075000     0.1488703    -0.1723000     0.1458434     0.2798000     0.1866416    -0.0648000     0.2281013 
  57396.8462500  2016.0268840    -0.2422000     0.1710337     0.1506000     0.1687899    -0.3928000     0.2066502    -0.0916000     0.2697793 
  57401.0110764  2016.0382555     0.0471500     0.1971693    -0.0684500     0.1974462     0.1156000     0.2388765    -0.0213000     0.3141011 
  57403.1471065  2016.0440877    -0.0716000     0.1697327     0.0977000     0.1667575    -0.1693000     0.2242573     0.0261000     0.2508847 
  57409.1579861  2016.0604996     0.4112000     0.1605121    -0.0137000     0.1472621     0.4249000     0.2137950     0.3975000     0.2217931 
  57411.7448611  2016.0675628     0.0555500     0.1753933    -0.0720500     0.1715977     0.1276000     0.2155485    -0.0165000     0.2719485 
  57416.6978241  2016.0810862    -0.0052000     0.1442568    -0.0955000     0.1453986     0.0903000     0.1878000    -0.1007000     0.2205283 
  57418.8739352  2016.0870278     0.0719000     0.1557817    -0.0694000     0.1587978     0.1413000     0.2250648     0.0025000     0.2198072 
  57422.1543866  2016.0959847    -0.0213000     0.1499122     0.3067000     0.1551266    -0.3280000     0.2047294     0.2854000     0.2261897 
  57425.9882986  2016.1064527     0.0399500     0.1665121     0.1284500     0.1646589    -0.0885000     0.2131407     0.1684000     0.2534733 
  57427.1527894  2016.1096322    -0.0316500     0.1622689     0.0923500     0.1523692    -0.1240000     0.2041225     0.0607000     0.2396438 
  57433.7629282  2016.1276804     0.1496500     0.1574468     0.2374500     0.1669222    -0.0878000     0.2287196     0.3871000     0.2302008 
  57439.8691782  2016.1443527    -0.1591500     0.1895120     0.1601500     0.2064395    -0.3193000     0.2713483     0.0010000     0.2888498 
  57449.0426505  2016.1693997     0.3134500     0.3355388     0.3872500     0.3427899    -0.0738000     0.4747340     0.7007000     0.4845721 
  57453.0938194  2016.1804609    -0.1043000     0.1585130     0.0806000     0.1627101    -0.1849000     0.2145524    -0.0237000     0.2391008 
  57458.9882870  2016.1965550     0.0844000     0.1812107     0.1857000     0.1919138    -0.1013000     0.2656835     0.2701000     0.2621999 
  57466.9634722  2016.2183303    -0.1044000     0.2114963    -0.0243000     0.2162226    -0.0801000     0.2555650    -0.1287000     0.3430048 
  57471.8226505  2016.2315977    -0.0041000     0.1803891     0.0210000     0.1805120    -0.0251000     0.2369440     0.0169000     0.2722263 
  57476.7579977  2016.2450730     0.0529500     0.1611245    -0.0238500     0.1646124     0.0768000     0.2295366     0.0291000     0.2311486 
  57480.9578009  2016.2565401     0.1397000     0.1867193    -0.0006000     0.1785944     0.1403000     0.2134161     0.1391000     0.2966036 
  57481.9379398  2016.2592162    -0.0722500     0.2044965    -0.0048500     0.2016825    -0.0674000     0.2501935    -0.0771000     0.3199883 
  57486.8454745  2016.2726156    -0.0166500     0.1912874    -0.1862500     0.1810304     0.1696000     0.2341033    -0.2029000     0.2896919 
  57488.4561227  2016.2770133    -0.0549500     0.1632654    -0.1973500     0.1572898     0.1424000     0.2159089    -0.2523000     0.2370120 
  57495.5688773  2016.2964338    -0.1578000     0.2041609    -0.1058000     0.1938738    -0.0520000     0.2715094    -0.2636000     0.2912389 
  57500.8494907  2016.3108519     0.1970500     0.1819652     0.3497500     0.1656522    -0.1527000     0.2358176     0.5468000     0.2559181 
  57502.8925579  2016.3164302     0.2943500     0.1696027     0.1537500     0.1810094     0.1406000     0.2275357     0.4481000     0.2669953 
  57521.5281250  2016.3673123     0.0913000     0.2050547     0.1670000     0.2092081    -0.0757000     0.2599852     0.2583000     0.3225503 
  57524.7774769  2016.3761842     0.0686000     0.1935850    -0.1237000     0.1770130     0.1923000     0.2238763    -0.0551000     0.2957986 
  57536.5230440  2016.4082540    -0.1630000     0.1956620    -0.1680000     0.1958950     0.0050000     0.2363694    -0.3310000     0.3121642 
  57538.8274537  2016.4145459    -0.2592000     0.1914800    -0.1240000     0.2021103    -0.1352000     0.2420616    -0.3832000     0.3105358 
  57545.7369213  2016.4334114     0.1302000     0.2032491    -0.5291000     0.1845539     0.6593000     0.2749121    -0.3989000     0.2741606 
  57557.5045833  2016.4655415    -0.2246500     0.2087036    -0.1382500     0.2027764    -0.0864000     0.2735896    -0.3629000     0.3074079 
  57564.6500579  2016.4850514     0.1027500     0.2025160    -0.2434500     0.1936444     0.3462000     0.2752306    -0.1407000     0.2850787 
  57568.6857755  2016.4960704    -0.1797000     0.1861567    -0.1514000     0.1738596    -0.0283000     0.2382195    -0.3311000     0.2702118 
  57571.7566782  2016.5044551     0.1651500     0.1825999     0.0349500     0.1796807     0.1302000     0.2380384     0.2001000     0.2731182 
  57575.3640509  2016.5143046    -0.2143500     0.1818681    -0.3493500     0.1627849     0.1350000     0.2383948    -0.5637000     0.2496353 
  57582.6183102  2016.5341114    -0.0152000     0.0674173     0.0369000     0.0655829    -0.0521000     0.0820549     0.0217000     0.1046872 
  57592.2258565  2016.5603436    -0.1136500     0.1742171     0.1661500     0.1743751    -0.2798000     0.2458476     0.0525000     0.2471347 
  57593.4030903  2016.5635579     0.0641500     0.0675629    -0.0262500     0.0701784     0.0904000     0.0874779     0.0379000     0.1064290 
  57599.5040741  2016.5802159    -0.4710500     0.2198926    -0.2082500     0.1945146    -0.2628000     0.2838150    -0.6793000     0.3030287 
  57602.6310880  2016.5887538    -0.1424500     0.2327097    -0.1563500     0.2402696     0.0139000     0.3179523    -0.2988000     0.3502470 
  57604.8666551  2016.5948578     0.0508000     0.0909333    -0.0421000     0.0769148     0.0929000     0.1134286     0.0087000     0.1245129 
  57614.2477546  2016.6204717     0.2274500     0.1885561    -0.0629500     0.1840470     0.2904000     0.2917555     0.1645000     0.2318019 
  57614.5702546  2016.6213522     0.1306500     0.1191150     0.0516500     0.1118065     0.0790000     0.1965044     0.1823000     0.1215079 
  57617.6303356  2016.6297074     0.4105500     0.4230041    -0.6233500     0.4638755     1.0339000     0.6926209    -0.2128000     0.5554297 
  57621.4661574  2016.6401806     0.0502000     0.1600160    -0.0076000     0.1589948     0.0578000     0.2360390     0.0426000     0.2146031 
  57624.4413542  2016.6483040    -0.0693000     0.1758617     0.2345000     0.1786487    -0.3038000     0.2354230     0.1652000     0.2650687 
  57630.5456944  2016.6649712    -0.0175000     0.2111402    -0.1543000     0.2162264     0.1368000     0.2890264    -0.1718000     0.3148520 
  57651.1199884  2016.7211467    -0.2979000     0.1744547     0.1068000     0.1788230    -0.4047000     0.2932278    -0.1911000     0.1970829 
  57662.2410648  2016.7515114    -0.0525000     0.1426026    -0.1753000     0.1444903     0.1228000     0.2117867    -0.2278000     0.1938357 
  57663.3539468  2016.7545500     0.1458500     0.1702036     0.1176500     0.1920785     0.0282000     0.2608956     0.2635000     0.2523099 
  57667.1243287  2016.7648446    -0.4028500     0.2010194     0.5242500     0.1902181    -0.9271000     0.2500505     0.1214000     0.3010950 
  57669.0261574  2016.7700373    -0.0883500     0.1543741     0.2025500     0.1611460    -0.2909000     0.2147207     0.1142000     0.2312873 
  57669.2683102  2016.7706985    -0.0556000     0.0629213    -0.0835000     0.0658215     0.0279000     0.0813576    -0.1391000     0.0998201 
  57672.2403356  2016.7788132     0.0408500     0.1955581    -0.4629500     0.1936483     0.5038000     0.2895684    -0.4221000     0.2600681 
  57673.4671065  2016.7821627    -0.5228500     0.2482437     0.0295500     0.2355959    -0.5524000     0.3427191    -0.4933000     0.3417666 
  57680.0724074  2016.8001977     0.0806500     0.1615172    -0.1000500     0.1701718     0.1807000     0.2411491    -0.0194000     0.2279027 
  57686.0125579  2016.8164165     0.2182000     0.1958326     0.1689000     0.1953292     0.0493000     0.2408750     0.3871000     0.3081996 
  57726.1697917  2016.9260609    -0.1936000     0.1750122     0.0267000     0.1674025    -0.2203000     0.2024903    -0.1669000     0.2762307 
  57729.9758912  2016.9364529    -0.0372000     0.1735379    -0.0029000     0.1967239    -0.0343000     0.1999543    -0.0401000     0.3124894 
  57732.2970718  2016.9427906     0.1567000     0.2261123     0.2539000     0.2280127    -0.0972000     0.2386339     0.4106000     0.3863767 
  57737.2059606  2016.9561937    -0.0428500     0.1727224    -0.0608500     0.1707209     0.0180000     0.2242774    -0.1037000     0.2601094 
  57744.9063426  2016.9772187    -0.1689500     0.2437164    -0.2843500     0.2262304     0.1154000     0.2461693    -0.4533000     0.4006949 
  57745.1398727  2016.9778563    -0.1525000     0.2009516    -0.0122000     0.1803566    -0.1403000     0.1976109    -0.1647000     0.3267567 
  57756.9459144  2017.0108033     0.0878500     0.2205286    -0.1312500     0.2198820     0.2191000     0.2537154    -0.0434000     0.3599866 
  57758.1831829  2017.0141908    -0.0279500     0.1446077     0.2570500     0.1707800    -0.2850000     0.1926797     0.2291000     0.2510557 
  57766.0030440  2017.0356004     0.2664500     0.1614237     0.3980500     0.1606462    -0.1316000     0.1929072     0.6645000     0.2579078 
  57774.2088542  2017.0580667    -0.0466000     0.2819734     0.2711000     0.2764999    -0.3177000     0.2304833     0.2245000     0.5087238 
  57774.8865625  2017.0599221    -0.0750000     0.2478216    -0.2325000     0.2411877     0.1575000     0.1013533    -0.3075000     0.4784366 
  57787.0125463  2017.0931213     0.0769000     0.1935476     0.2632000     0.1783475    -0.1863000     0.1992758     0.3401000     0.3143663 
  57803.0888426  2017.1371358    -0.2800500     0.2147585    -0.0576500     0.2256920    -0.2224000     0.2245199    -0.3377000     0.3790871 
  57810.5368866  2017.1575274    -0.0049500     0.1591426    -0.1954500     0.1558663     0.1905000     0.1992303    -0.2004000     0.2440259 
  57818.2565856  2017.1786628    -0.0302000     0.1467021     0.1870000     0.1478151    -0.2172000     0.1649722     0.1568000     0.2439791 
  57823.5965046  2017.1932827     0.0588000     0.1454602    -0.0083000     0.1439763     0.0671000     0.1642654     0.0505000     0.2383118 
  57829.9946412  2017.2107998    -0.2006500     0.2125071     0.0311500     0.1919406    -0.2318000     0.1980262    -0.1695000     0.3532514 
  57831.7644097  2017.2156452     0.0643000     0.1009593    -0.1032000     0.0995309     0.1675000     0.0870627    -0.0389000     0.1806057 
  57837.5878356  2017.2315889    -0.0391500     0.1582345    -0.0037500     0.1466829    -0.0354000     0.1835313    -0.0429000     0.2437711 
  57862.7917708  2017.3005935    -0.4811500     0.1992875    -0.2640500     0.2109808    -0.2171000     0.2120006    -0.7452000     0.3514435 
  57876.7350231  2017.3387680    -0.0413000     0.1965139    -0.0945000     0.2015807     0.0532000     0.2382743    -0.1358000     0.3189519 
  57888.7142130  2017.3715653     0.1995500     0.1829997     0.3056500     0.1974372    -0.1061000     0.2213897     0.5052000     0.3097213 
  57897.4876505  2017.3955856    -0.0908500     0.1763560     0.0097500     0.1816875    -0.1006000     0.2065410    -0.0811000     0.2925139 
  57908.6077083  2017.4260307     0.0483000     0.1885759     0.1474000     0.1873379    -0.0991000     0.2090312     0.1957000     0.3124399 
  57920.4253819  2017.4583857     0.1362500     0.1755439     0.0118500     0.1656525     0.1244000     0.2346042     0.1481000     0.2479389 
  57921.5659838  2017.4615085     0.0272000     0.1964087     0.1229000     0.1864499    -0.0957000     0.2398466     0.1501000     0.2985858 
  57926.6719329  2017.4754878     0.0038000     0.1728270    -0.0643000     0.1704666     0.0681000     0.2212078    -0.0605000     0.2625323 
  57927.6601389  2017.4781934     0.0719000     0.2196342     0.0986000     0.2183450    -0.0267000     0.2623169     0.1705000     0.3507381 
  57935.7209838  2017.5002628     0.2091500     0.2283200     0.1495500     0.1961428     0.0596000     0.3154795     0.3587000     0.2857915 
  57941.6844444  2017.5165899    -0.0253000     0.3015835     0.0660000     0.2974445    -0.0913000     0.3648433     0.0407000     0.4751221 
  57945.3253819  2017.5265582     0.0437000     0.1673030    -0.0946000     0.1667226     0.1383000     0.2077113    -0.0509000     0.2615903 
  57956.2573264  2017.5564882    -0.3221500     0.1693536     0.1554500     0.1708906    -0.4776000     0.2509327    -0.1667000     0.2297853 
  57957.3812037  2017.5595652     0.3133500     0.1874241     0.0664500     0.1761497     0.2469000     0.2716220     0.3798000     0.2419391 
  57960.2622338  2017.5674531     0.1624500     0.2943349     0.4205500     0.2406560    -0.2581000     0.2618382     0.5830000     0.4696141 
  57962.2319792  2017.5728459    -0.2476000     0.1720668    -0.1301000     0.1609415    -0.1175000     0.2001562    -0.3777000     0.2663752 
  57977.5525810  2017.6147915     0.1441500     0.1948197    -0.2669500     0.1751309     0.4111000     0.2571594    -0.1228000     0.2666835 
  57984.4447801  2017.6336613    -0.2281500     0.1918333     0.0387500     0.1824091    -0.2669000     0.2395183    -0.1894000     0.2877102 
  57992.1804745  2017.6548405    -0.2346000     0.2069892     0.0521000     0.1666977    -0.2867000     0.2878538    -0.1825000     0.2416723 
  58003.2276736  2017.6850860     0.1616500     0.2745291     0.4079500     0.2529730    -0.2463000     0.4248371     0.5696000     0.3134271 
  58013.0578241  2017.7119995     0.1781000     0.1947852    -0.0661000     0.1730666     0.2442000     0.2606379     0.1120000     0.2604891 
  58018.1355556  2017.7259016    -0.1753500     0.3313497    -0.0472500     0.3306992    -0.1281000     0.4234494    -0.2226000     0.5089203 
  58031.0194907  2017.7611759    -0.4306000     0.3123578     0.3333000     0.3159603    -0.7639000     0.4274717    -0.0973000     0.4605047 
  58034.0982292  2017.7696050    -0.3017500     0.2093251     0.4011500     0.2159568    -0.7029000     0.2958421     0.0994000     0.3055915 
  58051.3051157  2017.8167149     0.2038500     0.3378222    -0.5019500     0.3480426     0.7058000     0.4398285    -0.2981000     0.5263705 
  58054.3791551  2017.8251312    -0.4029000     0.2201481    -0.2611000     0.2288382    -0.1418000     0.3185340    -0.6640000     0.3165443 
  58055.1602083  2017.8272696    -0.5309000     0.2641903    -0.2062000     0.2622211    -0.3247000     0.3429120    -0.7371000     0.3994049 
  58060.4475810  2017.8417456    -0.1524500     0.1545801     0.0270500     0.1479659    -0.1795000     0.2085818    -0.1254000     0.2192521 
  58065.8551157  2017.8565506     0.2304500     0.1573726     0.1453500     0.1450795     0.0851000     0.2105013     0.3758000     0.2175261 
  58069.8985069  2017.8676208    -0.0951500     0.1389535    -0.0168500     0.1288648    -0.0783000     0.1765847    -0.1120000     0.2016092 
  58074.1657639  2017.8793039     0.0013000     0.1850838     0.2216000     0.1843084    -0.2203000     0.2594407     0.2229000     0.2629481 
  58076.9620602  2017.8869598    -0.0325500     0.1513584     0.0022500     0.1448073    -0.0348000     0.1999313    -0.0303000     0.2185967 
  58084.3821991  2017.9072750    -0.0085000     0.1851068    -0.2000000     0.1826709     0.1915000     0.2174195    -0.2085000     0.2966397 
  58088.7987384  2017.9193668    -0.1147000     0.2642206    -0.0861000     0.2287173    -0.0286000     0.4120985    -0.2008000     0.2728059 
  58090.7854398  2017.9248061     0.1161000     0.3470647    -0.0114000     0.2627287     0.1275000     0.5532293     0.1047000     0.2699961 
  58097.2876620  2017.9426082    -0.1273000     0.8379656    -0.1187000     0.7170514    -0.0086000     1.5039527    -0.2460000     0.4133090 
  58101.2271065  2017.9533939    -0.1711000     0.1921457    -0.1328000     0.1965209    -0.0383000     0.2848329    -0.3039000     0.2644827 
  58104.8419444  2017.9632907     0.1248000     0.1496665     0.0867000     0.1603423     0.0381000     0.2112824     0.2115000     0.2271106 
  58110.3096296  2017.9782605     0.1033000     0.3458162    -0.2776000     0.3379973     0.3809000     0.4897370    -0.1743000     0.4773048 
  58115.2983565  2017.9919188     0.0574500     0.1717367     0.0489500     0.1835361     0.0085000     0.2436102     0.1064000     0.2588668 
  58122.0156366  2018.0109942    -0.1364000     0.3415576     0.0787000     0.2931900    -0.2151000     0.4083772    -0.0577000     0.4883360 
  58127.9023264  2018.0271111    -0.1687500     0.1572284     0.0441500     0.1464762    -0.2129000     0.2072514    -0.1246000     0.2222587 
  58132.6276968  2018.0400485    -0.0132000     0.1555893     0.1430000     0.1528885    -0.1562000     0.1850380     0.1298000     0.2468335 
  58137.7485995  2018.0540687    -0.3051500     0.1798436    -0.0224500     0.1773869    -0.2827000     0.2197702    -0.3276000     0.2816393 
  58143.7985532  2018.0706326    -0.0899500     0.1645416    -0.0418500     0.1551638    -0.0481000     0.2206559    -0.1318000     0.2315394 
  58147.0836690  2018.0796267     0.1624500     0.1790955    -0.0174500     0.1780779     0.1799000     0.2237301     0.1450000     0.2784219 
  58155.0621759  2018.1014707     0.0072000     0.1573282     0.1072000     0.1613025    -0.1000000     0.2145128     0.1144000     0.2356386 
  58158.1115162  2018.1098193    -0.3280500     0.1675046    -0.3007500     0.1818317    -0.0273000     0.2072250    -0.6288000     0.2816006 
  58161.8052431  2018.1199322     0.0296000     0.1783711    -0.2544000     0.1586410     0.2840000     0.2102022    -0.2248000     0.2641618 
  58165.0126852  2018.1287137     0.0598000     0.1678201     0.0397000     0.1887899     0.0201000     0.2271984     0.0995000     0.2756652 
  58168.0058449  2018.1369085    -0.0678000     0.1467120     0.0892000     0.1667279    -0.1570000     0.2191348     0.0214000     0.2250003 
  58170.9950694  2018.1450926     0.0593500     0.1622077     0.2187500     0.1742120    -0.1594000     0.2052344     0.2781000     0.2668355 
  58173.8100116  2018.1527995    -0.1350500     0.1553883    -0.0109500     0.1642932    -0.1241000     0.2017282    -0.1460000     0.2481557 
  58176.7296296  2018.1607930    -0.0447500     0.1589369    -0.0396500     0.1639667    -0.0051000     0.2268204    -0.0844000     0.2298794 
  58180.6202083  2018.1714448    -0.0226500     0.1378127    -0.0755500     0.1374169     0.0529000     0.1920148    -0.0982000     0.1971848 
  58184.6747917  2018.1825456     0.0217500     0.1608033    -0.0909500     0.1552420     0.1127000     0.2193270    -0.0692000     0.2276209 
  58187.6573032  2018.1907113     0.1599500     0.1859425     0.2138500     0.1887736    -0.0539000     0.2547800     0.3738000     0.2747859 
  58190.8601968  2018.1994803    -0.0532500     0.1781757    -0.0003500     0.1836491    -0.0529000     0.2195773    -0.0536000     0.2876333 
  58194.1805093  2018.2085709    -0.0173000     0.1489286     0.1309000     0.1381338    -0.1482000     0.1884434     0.1136000     0.2168189 
  58197.0079745  2018.2163120     0.0646500     0.1674237    -0.2614500     0.1604862     0.3261000     0.1745575    -0.1968000     0.2776737 
  58202.8097917  2018.2321966    -0.1697000     0.1834132     0.3549000     0.1811120    -0.5246000     0.1990145     0.1852000     0.3054130 
  58211.8690162  2018.2569994    -0.0748000     0.1620092    -0.0823000     0.1509781     0.0075000     0.2196130    -0.1571000     0.2232776 
  58215.8678009  2018.2679474     0.1000000     0.1692192    -0.0803000     0.1569119     0.1803000     0.2364546     0.0197000     0.2249493 
  58221.8796991  2018.2844071    -0.0407000     0.1715511    -0.2777000     0.1717872     0.2370000     0.2445458    -0.3184000     0.2409950 
  58224.8799190  2018.2926213    -0.3244500     0.3294150    -0.0354500     0.1610635    -0.2890000     0.4141998    -0.3599000     0.3120093 
  58227.9008912  2018.3008922     0.2068000     0.1713620     0.2013000     0.1539976     0.0055000     0.2175110     0.4081000     0.2425889 
  58231.9072685  2018.3118611     0.3844500     0.5078795    -0.0575500     0.2222237     0.4420000     0.6598771     0.3269000     0.4233346 
  58237.4728009  2018.3270987     0.0747000     0.1509986    -0.0676000     0.1469118     0.1423000     0.2055878     0.0071000     0.2156408 
  58241.7920833  2018.3389243     0.1359000     0.1806543    -0.2346000     0.1739954     0.3705000     0.2506257    -0.0987000     0.2510130 
  58285.7709491  2018.4593318     0.0023500     0.1894288    -0.1333500     0.1646217     0.1357000     0.2485436    -0.1310000     0.2533638 
  58286.7378009  2018.4619789     0.0695000     0.1842257     0.1324000     0.1666422    -0.0629000     0.2316685     0.2019000     0.2640969 
  58291.2118171  2018.4742281    -0.1023000     0.1294179    -0.0864000     0.1201351    -0.0159000     0.1815234    -0.1887000     0.1714997 
  58293.6392361  2018.4808740     0.0012500     0.2511880     0.0900500     0.1822236    -0.0888000     0.2971555     0.0913000     0.3229556 
  58302.2407060  2018.5044236    -0.0639500     0.1597612     0.1256500     0.1584674    -0.1896000     0.1989593     0.0617000     0.2483673 
  58304.3592824  2018.5102239    -0.0311000     0.2329443     0.0274000     0.1914678    -0.0585000     0.3548497    -0.0037000     0.2364903 
  58313.2977431  2018.5346961    -0.0605500     0.1552732     0.3824500     0.1586847    -0.4430000     0.2035352     0.3219000     0.2390704 
  58317.3051157  2018.5456677    -0.1949000     0.1377349    -0.0474000     0.1375376    -0.1475000     0.1918595    -0.2423000     0.1973954 
  58320.2851157  2018.5538265     0.1652000     0.1435715     0.0020000     0.1302279     0.1632000     0.1813435     0.1672000     0.2055692 
  58324.7257176  2018.5659842     0.0108000     0.3024723     0.1542000     0.1633557    -0.1434000     0.4049717     0.1650000     0.2689740 
  58329.2061111  2018.5782508    -0.1005500     0.2456763    -0.1070500     0.2368415     0.0065000     0.1800381    -0.2076000     0.4477586 
  58331.2768866  2018.5839203    -0.2597500     0.2105096     0.3855500     0.1888697    -0.6453000     0.3561785     0.1258000     0.1819588 
  58338.5052083  2018.6037104    -0.1754500     0.1683828     0.0442500     0.1441517    -0.2197000     0.2410212    -0.1312000     0.2004340 
  58341.4220833  2018.6116963    -0.1376000     0.1722439    -0.0828000     0.1727258    -0.0548000     0.2082126    -0.2204000     0.2750487 
  58342.2933102  2018.6140816    -0.3725500     0.1561305    -0.1122500     0.1308271    -0.2603000     0.1544103    -0.4848000     0.2431921 
  58344.4233102  2018.6199132    -0.1631000     0.1834718    -0.0428000     0.1626038    -0.1203000     0.2547333    -0.2059000     0.2351910 
  58348.3071412  2018.6305466    -0.1462500     0.2234171     0.1171500     0.1466011    -0.2634000     0.2610432    -0.0291000     0.2732594 
  58353.6327662  2018.6451274     0.0558500     0.2282105     0.0166500     0.1472870     0.0392000     0.2182665     0.0725000     0.3160803 
  58358.3489815  2018.6580396     0.0274500     0.2799014    -0.0222500     0.1568014     0.0497000     0.2927739     0.0052000     0.3466214 
  58362.5869444  2018.6696426    -0.4628000     0.2961456    -0.4079000     0.2415056    -0.0549000     0.3048073    -0.8707000     0.4462587 
  58363.2027778  2018.6713286     0.0654000     0.1520204    -0.0470000     0.1325942     0.1124000     0.1951095     0.0184000     0.2081229 
  58369.3652315  2018.6882005    -0.1731000     0.1884127    -0.1493000     0.1474243    -0.0238000     0.2488768    -0.3224000     0.2291873 
  58374.5358912  2018.7023570     0.0232000     0.2552157    -0.1652000     0.2253047     0.1884000     0.3675755    -0.1420000     0.3109386 
  58379.3473727  2018.7155301    -0.1062500     0.1422971     0.1456500     0.1292891    -0.2519000     0.1799613     0.0394000     0.2038190 
  58385.6520023  2018.7327912     0.0541500     0.1410975    -0.0607500     0.1177346     0.1149000     0.1926571    -0.0066000     0.1744223 
  58391.6452662  2018.7491999    -0.1837000     0.1248276    -0.0047000     0.1221242    -0.1790000     0.1970842    -0.1884000     0.1488299 
  58393.6839699  2018.7547816    -0.2583000     0.1088445     0.1896000     0.1177363    -0.4479000     0.1537830    -0.0687000     0.1666394 
  58397.2380208  2018.7645120    -0.3070000     0.1370050    -0.2449000     0.1198262    -0.0621000     0.1812659    -0.5519000     0.1827569 
  58403.1378241  2018.7806648    -0.2101000     0.1240595    -0.1057000     0.1214719    -0.1044000     0.1689395    -0.3158000     0.1781904 
  58412.9878009  2018.8076326    -0.1535000     0.1066399     0.0490000     0.1134394    -0.2025000     0.1512308    -0.1045000     0.1600324 
  58416.1732060  2018.8163537    -0.1427000     0.1604805    -0.2874000     0.1567045     0.1447000     0.2194908    -0.4301000     0.2290074 
  58419.9357060  2018.8266549    -0.0419000     0.1846348    -0.1263000     0.2047681     0.0844000     0.2909993    -0.1682000     0.2595368 
  58463.9189583  2018.9470745    -0.1264000     0.1167788    -0.1418000     0.1199389     0.0154000     0.1780768    -0.2682000     0.1559932 
  58469.0060995  2018.9610023     0.0240500     0.1394216    -0.1644500     0.1523733     0.1885000     0.2144951    -0.1404000     0.1982520 
  58475.7685185  2018.9795168     0.0369000     0.4633892     0.2298000     0.4279507    -0.1929000     0.5805836     0.2667000     0.6772484 
  58479.8311111  2018.9906396    -0.0043000     0.1193163    -0.0805000     0.1166102     0.0762000     0.1581348    -0.0848000     0.1751057 
  58481.7277199  2018.9958322    -0.0047500     0.1211562    -0.1460500     0.1160038     0.1413000     0.1730607    -0.1508000     0.1622388 
  58486.7517708  2019.0102718     0.1789500     0.1112445    -0.0842500     0.1159593     0.2632000     0.1629533     0.0947000     0.1583983 
  58495.0198032  2019.0329084    -0.1616000     0.1333573    -0.0130000     0.1311704    -0.1486000     0.1995250    -0.1746000     0.1736937 
  58501.8748727  2019.0516766     0.2109500     0.1216207     0.1553500     0.1115191     0.0556000     0.1572003     0.3663000     0.1724654 
  58504.7170833  2019.0594581    -0.0398000     0.1159106    -0.2075000     0.1126590     0.1677000     0.1673002    -0.2473000     0.1557732 
  58508.8974421  2019.0709033    -0.2251000     0.1365698    -0.0884000     0.1340764    -0.1367000     0.2014522    -0.3135000     0.1807557 
  58510.0058102  2019.0739379     0.1747000     0.1414553    -0.2417000     0.1381735     0.4164000     0.2038977    -0.0670000     0.1913865 
  58514.7014120  2019.0867937     0.0220000     0.1346343     0.0263000     0.1294986    -0.0043000     0.1698389     0.0483000     0.2023544 
  58520.9547222  2019.1039144    -0.3531000     0.1332135     0.0818000     0.1275867    -0.4349000     0.1843711    -0.2713000     0.1845419 
  58523.8066204  2019.1117224    -0.1341500     0.1400325     0.0951500     0.1264210    -0.2293000     0.1820349    -0.0390000     0.1950538 
  58527.7738310  2019.1225841    -0.1542500     0.1469466     0.0524500     0.1345392    -0.2067000     0.1958906    -0.1018000     0.2025217 
  58529.8277083  2019.1282073    -0.0414500     0.1328896     0.0021500     0.1354590    -0.0436000     0.1849195    -0.0393000     0.1944797 
  58533.8276852  2019.1391586     0.1212500     0.1444666     0.0848500     0.1492719     0.0364000     0.2012942     0.2061000     0.2139767 
  58536.0398958  2019.1452153    -0.3708000     0.1698683    -0.3052000     0.1697596    -0.0656000     0.2454488    -0.6760000     0.2347383 
  58541.8588079  2019.1611466    -0.0636500     0.1411564    -0.0546500     0.1356270    -0.0090000     0.1904806    -0.1183000     0.2008900 
  58545.5948843  2019.1713755    -0.1551500     0.1470960     0.1445500     0.1426657    -0.2997000     0.1918243    -0.0106000     0.2172209 
  58549.7163542  2019.1826594    -0.1902000     0.1372100    -0.1677000     0.1323335    -0.0225000     0.1854041    -0.3579000     0.1957110 
  58554.0910880  2019.1946368     0.0247000     0.1455665     0.2810000     0.1344174    -0.2563000     0.1972414     0.3057000     0.1990255 
  58558.9057176  2019.2078185    -0.0233500     0.1972624    -0.0362500     0.1919161     0.0129000     0.2445490    -0.0596000     0.3027942 
  58562.7281019  2019.2182836    -0.1644000     0.1439261    -0.0958000     0.1333547    -0.0686000     0.1932601    -0.2602000     0.1991153 
  58565.5309606  2019.2259575    -0.1471000     0.1385346     0.1763000     0.1363817    -0.3234000     0.1814242     0.0292000     0.2065645 
  58568.5470949  2019.2342152     0.0933000     0.1346384    -0.0185000     0.1215475     0.1118000     0.1777719     0.0748000     0.1849318 
  58578.6259375  2019.2618095     0.0335000     0.1331249     0.0893000     0.1276606    -0.0558000     0.1759015     0.1228000     0.1926073 
  58584.8355208  2019.2788105    -0.2654000     0.1394065    -0.1038000     0.1412131    -0.1616000     0.1889408    -0.3692000     0.2074898 
